time_stamp,lat,lon,alt
2026-05-28T03:01:52.543,24.9431766,121.370806,0.853
2026-05-28T03:01:53.542,24.9431741,121.3707914,1.008
2026-05-28T03:01:54.536,24.9431721,121.3707795,1.0
2026-05-28T03:01:55.544,24.94317,121.3707689,0.915
2026-05-28T03:01:56.541,24.9431685,121.3707597,1.039
2026-05-28T03:01:57.532,24.9431649,121.3707487,0.748
2026-05-28T03:01:58.537,24.9431631,121.3707406,1.085
2026-05-28T03:01:59.541,24.9431603,121.3707332,0.822
2026-05-28T03:02:00.535,24.9431581,121.3707314,0.901
2026-05-28T03:02:01.595,24.943158,121.3707324,1.13
2026-05-28T03:02:02.550,24.9431562,121.3707281,1.065
2026-05-28T03:02:03.545,24.9431551,121.3707242,1.079
2026-05-28T03:02:04.545,24.9431531,121.3707194,0.802
2026-05-28T03:02:05.540,24.9431518,121.3707147,0.96
2026-05-28T03:02:06.544,24.9431504,121.3707112,0.943
2026-05-28T03:02:07.556,24.9431496,121.3707106,0.83
2026-05-28T03:02:08.558,24.9431485,121.37071,0.918
2026-05-28T03:02:09.542,24.9431456,121.3707044,0.791
2026-05-28T03:02:10.542,24.9431431,121.3707006,0.827
2026-05-28T03:02:11.543,24.9431407,121.3706975,0.96
2026-05-28T03:02:12.538,24.9431389,121.370696,0.898
2026-05-28T03:02:13.543,24.9431368,121.3706918,0.856
2026-05-28T03:02:14.540,24.9431348,121.3706892,0.839
2026-05-28T03:02:15.617,24.9431321,121.3706837,1.02
2026-05-28T03:02:16.546,24.9431293,121.3706768,0.918
2026-05-28T03:02:17.544,24.9431263,121.3706709,0.895
2026-05-28T03:02:18.542,24.9431247,121.3706711,1.034
2026-05-28T03:02:19.535,24.9431223,121.3706666,0.743
2026-05-28T03:02:20.540,24.9431214,121.3706691,0.966
2026-05-28T03:02:21.536,24.9431198,121.3706693,1.011
2026-05-28T03:02:22.543,24.9431186,121.3706734,0.808
2026-05-28T03:02:23.535,24.9431178,121.3706789,0.915
2026-05-28T03:02:24.545,24.9431165,121.3706811,1.039
2026-05-28T03:02:25.542,24.943115,121.3706824,1.135
2026-05-28T03:02:26.546,24.943114,121.3706842,1.073
2026-05-28T03:02:27.534,24.9431136,121.3706869,1.155
2026-05-28T03:02:28.548,24.9431133,121.3706918,0.892
2026-05-28T03:02:29.537,24.9431125,121.3706954,1.209
2026-05-28T03:02:30.544,24.9431111,121.3706947,1.051
2026-05-28T03:02:31.537,24.9431096,121.3706965,0.737
2026-05-28T03:02:32.545,24.9431086,121.3707006,0.779
2026-05-28T03:02:33.552,24.9431068,121.3707032,0.734
2026-05-28T03:02:34.546,24.9431057,121.3707042,0.839
2026-05-28T03:02:35.543,24.943104,121.3707053,0.898
2026-05-28T03:02:36.538,24.9431046,121.3707074,1.0
2026-05-28T03:02:37.534,24.9431119,121.3707259,0.907
2026-05-28T03:02:38.545,24.9431186,121.370741,1.135
2026-05-28T03:02:39.544,24.9431235,121.3707502,1.008
2026-05-28T03:02:40.535,24.9431281,121.370761,1.147
2026-05-28T03:02:41.544,24.9431328,121.3707711,1.09
2026-05-28T03:02:42.543,24.9431363,121.3707792,1.127
2026-05-28T03:02:43.531,24.9431398,121.3707897,1.138
2026-05-28T03:02:44.531,24.9431428,121.3707991,0.81
2026-05-28T03:02:45.536,24.943146,121.3708093,1.082
2026-05-28T03:02:46.533,24.9431486,121.3708168,1.011
2026-05-28T03:02:47.548,24.9431505,121.3708245,1.198
2026-05-28T03:02:48.530,24.9431537,121.3708338,0.638
2026-05-28T03:02:49.543,24.9431567,121.3708381,0.943
2026-05-28T03:02:50.533,24.9431579,121.3708394,1.294
2026-05-28T03:02:51.545,24.943158,121.3708363,0.989
2026-05-28T03:02:52.544,24.9431576,121.3708356,0.788
2026-05-28T03:02:53.540,24.9431588,121.3708362,0.966
2026-05-28T03:02:54.547,24.9431578,121.3708273,0.856
2026-05-28T03:02:55.543,24.9431553,121.3708203,1.053
2026-05-28T03:02:56.536,24.9431522,121.3708073,0.604
2026-05-28T03:02:57.535,24.9431526,121.370791,0.723
2026-05-28T03:02:58.542,24.9431534,121.3707784,0.974
2026-05-28T03:02:59.541,24.9431531,121.3707613,0.72
2026-05-28T03:03:00.537,24.9431537,121.3707468,0.938
2026-05-28T03:03:01.544,24.9431549,121.3707375,0.712
2026-05-28T03:03:02.547,24.943157,121.3707353,0.89
2026-05-28T03:03:03.533,24.9431578,121.3707264,0.782
2026-05-28T03:03:04.537,24.9431589,121.3707189,0.983
2026-05-28T03:03:05.545,24.9431603,121.3707113,0.799
2026-05-28T03:03:06.531,24.9431619,121.3707034,1.068
2026-05-28T03:03:07.534,24.9431631,121.370697,0.839
2026-05-28T03:03:08.535,24.9431647,121.3706921,0.697
2026-05-28T03:03:09.536,24.9431693,121.370701,0.813
2026-05-28T03:03:10.544,24.9431742,121.3707079,0.616
2026-05-28T03:03:11.539,24.943179,121.3707175,1.152
2026-05-28T03:03:12.544,24.9431784,121.3707174,0.901
2026-05-28T03:03:13.538,24.9431732,121.3707164,0.825
2026-05-28T03:03:14.536,24.9431677,121.3707171,0.819
2026-05-28T03:03:15.531,24.9431646,121.370719,0.85
2026-05-28T03:03:16.539,24.9431601,121.3707167,0.974
2026-05-28T03:03:17.540,24.9431575,121.3707197,0.94
2026-05-28T03:03:18.538,24.9431553,121.3707194,0.966
2026-05-28T03:03:19.541,24.9431516,121.3707166,0.712
2026-05-28T03:03:20.532,24.9431489,121.370716,0.74
2026-05-28T03:03:21.539,24.9431461,121.370714,0.949
2026-05-28T03:03:22.540,24.9431452,121.370715,0.867
2026-05-28T03:03:43.544,24.9431666,121.3708478,1.011
2026-05-28T03:03:44.536,24.9431688,121.3708613,0.974
2026-05-28T03:03:45.532,24.9431733,121.3708803,1.099
2026-05-28T03:03:46.537,24.9431771,121.3708983,0.774
2026-05-28T03:03:47.535,24.9431811,121.3709174,1.093
2026-05-28T03:03:48.533,24.943184,121.370936,1.127
2026-05-28T03:03:49.540,24.9431851,121.3709467,0.898
2026-05-28T03:03:50.541,24.9431873,121.3709608,0.94
2026-05-28T03:03:51.532,24.9431897,121.370979,0.522
2026-05-28T03:03:52.544,24.9431922,121.370998,0.918
2026-05-28T03:03:53.538,24.9431928,121.371009,0.904
2026-05-28T03:03:54.541,24.9431955,121.371027,0.969
2026-05-28T03:03:55.543,24.9431948,121.3710312,0.949
2026-05-28T03:03:56.547,24.9431945,121.3710347,1.215
2026-05-28T03:03:57.541,24.9431963,121.3710394,1.065
2026-05-28T03:03:58.540,24.9431967,121.3710434,1.045
2026-05-28T03:03:59.538,24.9431988,121.371053,0.745
2026-05-28T03:04:00.531,24.9431977,121.3710537,0.98
2026-05-28T03:04:01.541,24.9431958,121.3710562,0.935
2026-05-28T03:04:02.545,24.9431955,121.3710609,1.028
2026-05-28T03:04:03.544,24.9431939,121.3710578,0.907
2026-05-28T03:04:04.540,24.9431925,121.3710567,0.949
2026-05-28T03:04:05.540,24.9431913,121.3710555,0.918
2026-05-28T03:04:06.539,24.9431904,121.3710543,1.138
2026-05-28T03:04:07.537,24.9431881,121.3710496,1.15
2026-05-28T03:04:08.539,24.9431872,121.3710493,0.907
2026-05-28T03:04:09.539,24.9431868,121.3710543,0.74
2026-05-28T03:04:10.550,24.9431853,121.3710583,0.847
2026-05-28T03:04:11.543,24.9431847,121.3710663,0.692
2026-05-28T03:04:12.543,24.9431844,121.3710709,0.816
2026-05-28T03:04:13.541,24.9431846,121.3710815,0.813
2026-05-28T03:04:14.539,24.9431846,121.3710882,0.782
2026-05-28T03:04:15.536,24.943184,121.3710938,1.195
2026-05-28T03:04:16.544,24.9431827,121.3710989,1.313
2026-05-28T03:04:17.544,24.9431807,121.3710999,1.135
2026-05-28T03:04:18.537,24.9431789,121.3711033,1.005
2026-05-28T03:04:19.525,24.9431777,121.3711095,1.062
2026-05-28T03:04:20.533,24.943175,121.3711109,1.299
2026-05-28T03:04:21.528,24.9431718,121.3711116,0.89
2026-05-28T03:04:22.541,24.9431682,121.3711114,1.189
2026-05-28T03:04:23.542,24.9431662,121.3711161,1.104
2026-05-28T03:04:24.537,24.9431594,121.3710769,1.0
2026-05-28T03:04:25.547,24.9431515,121.3710265,1.135
2026-05-28T03:04:26.539,24.9431421,121.3709862,0.822
2026-05-28T03:04:27.547,24.9431347,121.3709516,0.943
2026-05-28T03:04:28.544,24.9431252,121.370912,0.943
2026-05-28T03:04:29.537,24.9431157,121.3708787,1.124
2026-05-28T03:04:30.545,24.9431052,121.3708492,0.881
2026-05-28T03:04:31.542,24.943097,121.370828,1.045
2026-05-28T03:04:32.550,24.9430887,121.3708091,0.83
2026-05-28T03:04:33.540,24.9430788,121.370785,1.051
2026-05-28T03:04:34.541,24.9430685,121.3707616,0.74
2026-05-28T03:04:35.529,24.943057,121.3707379,0.957
2026-05-28T03:04:36.536,24.9430462,121.3707124,1.087
2026-05-28T03:04:37.549,24.9430353,121.3706885,1.008
2026-05-28T03:04:38.532,24.9430246,121.370664,1.037
2026-05-28T03:04:39.536,24.9430163,121.3706445,1.073
2026-05-28T03:04:40.546,24.9430081,121.370625,1.243
2026-05-28T03:04:41.540,24.942998,121.3706035,1.059
2026-05-28T03:04:42.543,24.9429897,121.370585,0.89
2026-05-28T03:04:43.539,24.9429829,121.370571,1.251
2026-05-28T03:04:44.531,24.9429746,121.3705555,0.819
2026-05-28T03:04:45.548,24.9429658,121.3705353,1.034
2026-05-28T03:04:46.531,24.9429578,121.3705186,1.144
2026-05-28T03:04:47.539,24.9429507,121.3705055,0.924
2026-05-28T03:04:48.544,24.9429443,121.3704942,1.005
2026-05-28T03:04:49.545,24.9429385,121.370482,0.946
2026-05-28T03:04:50.538,24.9429328,121.3704721,1.068
2026-05-28T03:04:51.536,24.9429278,121.3704646,1.265
2026-05-28T03:04:52.524,24.9429229,121.3704565,0.892
2026-05-28T03:04:53.535,24.9429179,121.3704498,0.87
2026-05-28T03:04:54.537,24.9429146,121.3704449,1.053
2026-05-28T03:04:55.531,24.9429113,121.3704418,0.943
2026-05-28T03:04:56.543,24.9429086,121.3704426,0.912
2026-05-28T03:04:57.539,24.9429085,121.3704486,1.206
2026-05-28T03:04:58.536,24.9429081,121.3704505,1.02
2026-05-28T03:04:59.541,24.9429071,121.3704512,1.017
2026-05-28T03:05:00.546,24.942906,121.3704482,0.864
2026-05-28T03:05:01.533,24.9429041,121.3704419,1.246
2026-05-28T03:05:02.543,24.942903,121.3704398,1.229
2026-05-28T03:05:03.537,24.9429016,121.3704358,1.099
2026-05-28T03:05:04.549,24.9429018,121.3704348,0.997
2026-05-28T03:05:05.540,24.9429019,121.3704326,0.974
2026-05-28T03:05:06.538,24.942902,121.3704293,1.011
2026-05-28T03:05:07.535,24.9429022,121.3704298,1.028
2026-05-28T03:05:08.533,24.9429025,121.3704292,1.121
2026-05-28T03:05:09.544,24.9429007,121.3704208,0.974
2026-05-28T03:05:10.526,24.9428976,121.3704071,0.864
2026-05-28T03:05:11.537,24.9428931,121.3703901,1.011
2026-05-28T03:05:12.529,24.9428908,121.370382,0.895
2026-05-28T03:05:13.540,24.9428893,121.3703775,0.926
2026-05-28T03:05:14.533,24.9428859,121.3703619,0.878
2026-05-28T03:05:15.539,24.9428832,121.3703483,1.144
2026-05-28T03:05:16.535,24.9428792,121.3703305,1.13
2026-05-28T03:05:17.551,24.9428743,121.3703114,1.206
2026-05-28T03:05:18.542,24.9428711,121.3702934,0.81
2026-05-28T03:05:19.538,24.9428705,121.3702856,0.734
2026-05-28T03:05:20.537,24.9428681,121.3702749,1.065
2026-05-28T03:05:21.538,24.9428677,121.3702706,1.198
2026-05-28T03:05:22.539,24.9428675,121.3702636,1.268
2026-05-28T03:05:23.534,24.9428702,121.3702649,0.802
2026-05-28T03:05:24.537,24.94287,121.3702605,0.997
2026-05-28T03:05:25.543,24.9428713,121.3702624,0.881
2026-05-28T03:05:26.533,24.9428725,121.3702631,0.757
2026-05-28T03:05:27.526,24.9428722,121.3702594,1.152
2026-05-28T03:05:28.534,24.942872,121.370257,1.113
2026-05-28T03:05:29.530,24.9428735,121.3702601,0.935
2026-05-28T03:05:30.532,24.9428732,121.3702553,0.76
2026-05-28T03:05:31.533,24.9428739,121.370252,0.457
2026-05-28T03:05:32.544,24.9428738,121.3702494,0.912
2026-05-28T03:05:33.530,24.9428733,121.3702447,1.121
2026-05-28T03:05:34.541,24.9428731,121.3702391,0.873
2026-05-28T03:05:35.537,24.9428712,121.3702316,0.943
2026-05-28T03:05:36.538,24.9428686,121.3702193,0.864
2026-05-28T03:05:37.527,24.942868,121.3702151,1.085
2026-05-28T03:05:38.538,24.9428659,121.3702108,0.737
2026-05-28T03:05:39.552,24.9428656,121.3702135,1.051
2026-05-28T03:05:40.537,24.9428644,121.370215,1.118
2026-05-28T03:05:41.535,24.9428652,121.3702215,0.901
2026-05-28T03:05:42.535,24.9428664,121.3702276,1.059
2026-05-28T03:05:43.535,24.9428689,121.3702355,0.878
2026-05-28T03:05:44.543,24.9428744,121.3702519,1.045
2026-05-28T03:05:45.540,24.9428781,121.3702659,1.118
2026-05-28T03:05:46.529,24.9428814,121.3702801,0.853
2026-05-28T03:05:47.539,24.9428867,121.3702981,0.901
2026-05-28T03:05:48.538,24.9428906,121.3703105,0.856
2026-05-28T03:05:49.538,24.9428945,121.3703214,1.118
2026-05-28T03:05:50.542,24.9428992,121.3703346,1.005
2026-05-28T03:05:51.538,24.9429038,121.3703529,1.034
2026-05-28T03:05:52.538,24.9429058,121.3703616,0.791
2026-05-28T03:05:53.543,24.9429077,121.3703659,0.884
2026-05-28T03:05:54.539,24.9429106,121.3703784,1.073
2026-05-28T03:05:55.534,24.9429116,121.3703886,0.938
2026-05-28T03:05:56.541,24.9429122,121.3703954,1.056
2026-05-28T03:05:57.526,24.9429119,121.3704013,0.765
2026-05-28T03:05:58.530,24.9429129,121.3704117,0.63
2026-05-28T03:05:59.526,24.9429125,121.3704153,1.0
2026-05-28T03:06:00.530,24.9429106,121.3704124,0.875
2026-05-28T03:06:01.529,24.94291,121.3704135,0.813
2026-05-28T03:06:02.531,24.942909,121.370415,0.969
2026-05-28T03:06:03.534,24.9429078,121.3704165,0.921
2026-05-28T03:06:04.529,24.9429042,121.3704122,0.796
2026-05-28T03:06:05.531,24.9429027,121.3704146,1.099
2026-05-28T03:06:06.535,24.9429001,121.3704164,0.661
2026-05-28T03:06:07.538,24.9428987,121.3704204,0.686
2026-05-28T03:06:08.537,24.9428995,121.3704274,1.003
2026-05-28T03:06:09.552,24.942901,121.370439,1.274
2026-05-28T03:06:10.540,24.9429003,121.3704409,0.997
2026-05-28T03:06:11.547,24.9429007,121.3704405,1.237
2026-05-28T03:06:12.533,24.9429001,121.3704426,1.051
2026-05-28T03:06:13.541,24.9428973,121.3704381,0.816
2026-05-28T03:06:14.541,24.942897,121.3704394,1.073
2026-05-28T03:06:15.520,24.942893,121.3704352,0.777
2026-05-28T03:06:16.533,24.9428925,121.3704388,0.816
2026-05-28T03:06:17.543,24.9428938,121.3704487,0.799
2026-05-28T03:06:18.534,24.9428925,121.3704475,0.856
2026-05-28T03:06:19.534,24.9428898,121.3704455,0.833
2026-05-28T03:06:20.534,24.9428841,121.3704327,0.816
2026-05-28T03:06:21.526,24.9428754,121.3704148,0.935
2026-05-28T03:06:22.528,24.9428657,121.3703905,0.901
2026-05-28T03:06:23.535,24.942852,121.3703616,0.935
2026-05-28T03:06:24.539,24.9428366,121.3703234,0.861
2026-05-28T03:06:25.536,24.9428241,121.3702929,0.898
2026-05-28T03:06:26.530,24.9428099,121.3702574,1.203
2026-05-28T03:06:27.533,24.9427977,121.3702266,1.053
2026-05-28T03:06:28.528,24.9427823,121.3701884,1.113
2026-05-28T03:06:29.540,24.9427657,121.3701461,1.042
2026-05-28T03:06:30.537,24.9427539,121.3701174,0.584
2026-05-28T03:06:31.541,24.942739,121.3700822,0.878
2026-05-28T03:06:32.512,24.9427257,121.3700541,1.152
2026-05-28T03:06:33.539,24.9427126,121.3700213,1.178
2026-05-28T03:06:34.542,24.9427034,121.3699994,1.039
2026-05-28T03:06:35.525,24.9426985,121.3699874,0.924
2026-05-28T03:06:36.531,24.9426899,121.3699671,0.997
2026-05-28T03:06:37.520,24.9426853,121.3699576,0.991
2026-05-28T03:06:38.534,24.9426786,121.3699459,1.028
2026-05-28T03:06:39.522,24.9426747,121.369941,1.376
2026-05-28T03:06:40.532,24.9426732,121.3699417,1.037
2026-05-28T03:06:41.533,24.9426748,121.3699509,0.924
2026-05-28T03:06:42.534,24.9426751,121.369959,0.96
2026-05-28T03:06:43.527,24.9426762,121.3699727,0.842
2026-05-28T03:06:44.546,24.9426783,121.3699924,0.986
2026-05-28T03:06:45.533,24.9426782,121.3700014,0.974
2026-05-28T03:06:46.542,24.9426767,121.3700062,1.251
2026-05-28T03:06:47.539,24.942674,121.3700091,1.11
2026-05-28T03:06:48.531,24.9426717,121.3700107,1.087
2026-05-28T03:06:49.535,24.9426685,121.3700082,0.901
2026-05-28T03:06:50.531,24.9426677,121.3700116,0.943
2026-05-28T03:06:51.535,24.9426679,121.3700144,1.039
2026-05-28T03:06:52.530,24.9426722,121.3700288,0.89
2026-05-28T03:06:53.536,24.9426793,121.3700439,0.966
2026-05-28T03:06:54.532,24.9426793,121.3700442,1.121
2026-05-28T03:06:55.530,24.9426844,121.3700494,0.689
2026-05-28T03:06:56.535,24.942692,121.370057,0.89
2026-05-28T03:06:57.534,24.942704,121.3700774,0.909
2026-05-28T03:06:58.547,24.9427173,121.3701016,0.779
2026-05-28T03:06:59.538,24.9427207,121.3701025,0.878
2026-05-28T03:07:00.534,24.9427222,121.3701012,1.107
2026-05-28T03:07:01.533,24.9427222,121.3700945,0.842
2026-05-28T03:07:02.537,24.9427237,121.3700915,0.98
2026-05-28T03:07:03.530,24.9427233,121.3700865,1.178
2026-05-28T03:07:04.521,24.942723,121.3700812,0.844
2026-05-28T03:07:05.532,24.9427221,121.3700742,0.98
2026-05-28T03:07:06.538,24.9427216,121.3700663,1.435
2026-05-28T03:07:07.520,24.9427228,121.3700651,0.938
2026-05-28T03:07:08.517,24.9427241,121.3700652,0.991
2026-05-28T03:07:09.531,24.9427259,121.3700669,0.89
2026-05-28T03:07:10.530,24.9427239,121.3700585,1.09
2026-05-28T03:07:11.527,24.9427217,121.3700482,0.737
2026-05-28T03:07:12.527,24.9427201,121.3700404,1.22
2026-05-28T03:07:13.532,24.9427195,121.370036,1.178
2026-05-28T03:07:14.532,24.9427192,121.3700366,0.825
2026-05-28T03:07:15.520,24.9427214,121.3700429,0.924
2026-05-28T03:07:16.553,24.9427248,121.370053,1.062
2026-05-28T03:07:17.529,24.9427285,121.3700665,1.008
2026-05-28T03:07:18.534,24.9427305,121.3700733,1.147
2026-05-28T03:07:19.538,24.9427329,121.3700808,0.943
2026-05-28T03:07:20.532,24.942735,121.3700887,0.836
2026-05-28T03:07:21.538,24.9427384,121.3700966,1.195
2026-05-28T03:07:22.526,24.9427414,121.3701003,0.779
2026-05-28T03:07:23.520,24.9427433,121.3701002,1.248
2026-05-28T03:07:24.534,24.9427474,121.3701083,0.912
2026-05-28T03:07:25.522,24.9427494,121.3701087,1.008
2026-05-28T03:07:26.529,24.9427511,121.3701087,1.031
2026-05-28T03:07:27.519,24.9427515,121.3701057,1.0
2026-05-28T03:07:28.531,24.9427516,121.3701021,1.265
2026-05-28T03:07:29.530,24.942755,121.3701099,0.991
2026-05-28T03:07:30.535,24.9427616,121.3701248,1.135
2026-05-28T03:07:31.532,24.9427675,121.3701363,0.926
2026-05-28T03:07:32.534,24.9427712,121.3701396,0.887
2026-05-28T03:07:33.526,24.9427758,121.3701451,1.076
2026-05-28T03:07:34.531,24.9427839,121.370163,1.07
2026-05-28T03:07:35.540,24.9427914,121.3701803,0.89
2026-05-28T03:07:36.533,24.9427984,121.3701972,1.011
2026-05-28T03:07:37.537,24.9427956,121.3701841,1.135
2026-05-28T03:07:38.527,24.9427912,121.3701657,0.895
2026-05-28T03:07:39.532,24.9427889,121.3701526,1.167
2026-05-28T03:07:40.530,24.942787,121.3701427,1.042
2026-05-28T03:07:41.529,24.942788,121.3701402,0.881
2026-05-28T03:07:42.524,24.9427989,121.3701618,0.757
2026-05-28T03:07:43.521,24.9428083,121.3701786,0.935
2026-05-28T03:07:44.522,24.9428178,121.3701964,1.2
2026-05-28T03:07:45.534,24.9428306,121.3702267,0.87
2026-05-28T03:07:46.527,24.9428346,121.3702318,0.974
2026-05-28T03:07:47.533,24.942832,121.3702176,0.935
2026-05-28T03:07:48.531,24.9428302,121.3702064,0.898
2026-05-28T03:07:49.530,24.9428285,121.3701956,0.878
2026-05-28T03:07:50.522,24.9428269,121.3701838,1.051
2026-05-28T03:07:51.535,24.9428247,121.3701684,1.104
2026-05-28T03:07:52.533,24.9428236,121.3701598,0.712
2026-05-28T03:07:53.528,24.9428227,121.3701546,0.986
2026-05-28T03:07:54.526,24.942823,121.3701532,1.172
2026-05-28T03:07:55.539,24.9428244,121.3701567,1.118
2026-05-28T03:07:56.534,24.9428288,121.3701705,0.887
2026-05-28T03:07:57.532,24.9428453,121.3702125,0.81
2026-05-28T03:07:58.527,24.9428638,121.3702595,1.164
2026-05-28T03:07:59.526,24.942881,121.3703041,0.912
2026-05-28T03:08:00.528,24.9428949,121.3703376,1.082
2026-05-28T03:08:01.531,24.9429093,121.3703733,1.099
2026-05-28T03:08:02.534,24.9429195,121.3703955,1.133
2026-05-28T03:08:03.534,24.9429272,121.370411,1.147
2026-05-28T03:08:04.536,24.9429353,121.3704282,0.943
2026-05-28T03:08:05.529,24.9429417,121.3704432,1.138
2026-05-28T03:08:06.530,24.9429472,121.3704546,0.986
2026-05-28T03:08:07.529,24.9429536,121.3704671,1.011
2026-05-28T03:08:08.535,24.9429587,121.3704752,1.288
2026-05-28T03:08:09.537,24.9429626,121.3704808,1.133
2026-05-28T03:08:10.526,24.9429654,121.3704846,0.932
2026-05-28T03:08:11.531,24.9429702,121.3704956,1.26
2026-05-28T03:08:12.522,24.9429729,121.3704996,0.74
2026-05-28T03:08:13.529,24.9429757,121.3705029,1.051
2026-05-28T03:08:14.509,24.9429774,121.3705076,1.121
2026-05-28T03:08:15.544,24.9429777,121.3705084,1.073
2026-05-28T03:08:16.524,24.9429788,121.370512,1.356
2026-05-28T03:08:17.536,24.9429809,121.3705165,1.008
2026-05-28T03:08:18.512,24.9429817,121.3705177,1.07
2026-05-28T03:08:19.544,24.9429821,121.3705186,0.878
2026-05-28T03:08:20.526,24.9429839,121.3705231,1.198
2026-05-28T03:08:21.528,24.9429853,121.3705271,0.926
2026-05-28T03:08:22.522,24.9429867,121.3705309,0.726
2026-05-28T03:08:23.528,24.942987,121.3705317,1.056
2026-05-28T03:08:24.527,24.9429879,121.3705368,1.039
2026-05-28T03:08:25.523,24.9429897,121.3705419,1.087
2026-05-28T03:08:26.533,24.9429913,121.3705452,1.02
2026-05-28T03:08:27.532,24.9429929,121.3705499,0.669
2026-05-28T03:08:28.524,24.9429932,121.3705512,1.172
2026-05-28T03:08:29.527,24.9429946,121.3705538,1.102
2026-05-28T03:08:30.533,24.9429971,121.3705592,1.26
2026-05-28T03:08:31.529,24.9429981,121.3705603,1.147
2026-05-28T03:08:32.522,24.9429983,121.3705607,0.991
2026-05-28T03:08:33.529,24.9429984,121.370562,1.138
2026-05-28T03:08:34.529,24.9429985,121.3705634,0.94
2026-05-28T03:08:35.532,24.9429984,121.3705621,0.89
2026-05-28T03:08:36.527,24.9429987,121.37056,1.037
2026-05-28T03:08:37.536,24.9429999,121.3705625,1.116
2026-05-28T03:08:38.534,24.9429999,121.3705599,1.003
2026-05-28T03:08:39.531,24.943001,121.3705623,1.07
2026-05-28T03:08:40.537,24.9430007,121.3705611,1.014
2026-05-28T03:08:41.532,24.943001,121.3705634,1.037
2026-05-28T03:08:42.527,24.943002,121.3705675,1.164
2026-05-28T03:08:43.532,24.9430009,121.3705673,0.901
2026-05-28T03:08:44.529,24.9430011,121.37057,0.943
2026-05-28T03:08:45.531,24.9429992,121.3705676,0.957
2026-05-28T03:08:46.535,24.9429978,121.3705666,1.028
2026-05-28T03:08:47.525,24.9429947,121.3705537,0.926
2026-05-28T03:08:48.533,24.9429916,121.3705432,1.113
2026-05-28T03:08:49.542,24.9429878,121.370527,0.938
2026-05-28T03:08:50.525,24.9429836,121.3705161,1.183
2026-05-28T03:08:51.525,24.9429807,121.3705068,1.011
2026-05-28T03:08:52.521,24.942977,121.3704985,0.983
2026-05-28T03:08:53.517,24.9429748,121.3704929,1.158
2026-05-28T03:08:54.521,24.9429717,121.3704865,1.022
2026-05-28T03:08:55.528,24.9429682,121.3704807,1.031
2026-05-28T03:08:56.529,24.9429657,121.3704798,1.062
2026-05-28T03:08:57.530,24.9429639,121.3704789,1.135
2026-05-28T03:08:58.521,24.9429598,121.3704714,1.251
2026-05-28T03:08:59.526,24.9429551,121.3704596,0.997
2026-05-28T03:09:00.525,24.9429491,121.3704443,0.986
2026-05-28T03:09:01.517,24.9429449,121.3704328,1.189
2026-05-28T03:09:02.523,24.9429402,121.3704199,1.037
2026-05-28T03:09:03.531,24.9429366,121.3704096,1.056
2026-05-28T03:09:04.525,24.9429334,121.3704021,1.265
2026-05-28T03:09:05.521,24.9429306,121.3703965,1.104
2026-05-28T03:09:06.519,24.9429259,121.3703842,1.226
2026-05-28T03:09:07.518,24.9429231,121.3703764,0.924
2026-05-28T03:09:08.528,24.9429204,121.3703687,1.045
2026-05-28T03:09:09.536,24.9429164,121.3703588,1.003
2026-05-28T03:09:10.530,24.9429111,121.3703428,1.271
2026-05-28T03:09:11.526,24.9429068,121.3703303,1.031
2026-05-28T03:09:12.528,24.9429009,121.3703098,1.102
2026-05-28T03:09:13.531,24.942893,121.3702844,0.898
2026-05-28T03:09:14.529,24.9428852,121.3702592,1.135
2026-05-28T03:09:15.523,24.942878,121.3702369,0.892
2026-05-28T03:09:16.526,24.9428714,121.370215,0.983
2026-05-28T03:09:17.527,24.9428651,121.3701952,1.056
2026-05-28T03:09:18.535,24.9428596,121.3701776,1.229
2026-05-28T03:09:19.514,24.9428554,121.3701668,1.037
2026-05-28T03:09:20.523,24.9428513,121.3701557,0.74
2026-05-28T03:09:21.536,24.9428482,121.3701469,0.926
2026-05-28T03:09:22.523,24.9428459,121.3701409,0.983
2026-05-28T03:09:23.532,24.9428431,121.3701328,1.065
2026-05-28T03:09:24.521,24.9428391,121.3701218,1.079
2026-05-28T03:09:25.524,24.942836,121.3701119,1.053
2026-05-28T03:09:26.527,24.9428313,121.3700961,1.051
2026-05-28T03:09:27.515,24.9428273,121.3700811,1.282
2026-05-28T03:09:28.526,24.942824,121.3700709,0.932
2026-05-28T03:09:29.523,24.9428219,121.3700627,1.065
2026-05-28T03:09:30.514,24.9428214,121.3700592,1.248
2026-05-28T03:09:31.534,24.9428236,121.3700595,0.963
2026-05-28T03:09:32.524,24.9428256,121.3700618,0.847
2026-05-28T03:09:33.515,24.9428274,121.3700645,1.336
2026-05-28T03:09:34.538,24.9428324,121.3700775,1.443
2026-05-28T03:09:35.518,24.9428342,121.3700846,1.087
2026-05-28T03:09:36.531,24.9428365,121.3700895,1.017
2026-05-28T03:09:37.529,24.9428418,121.3701061,1.113
2026-05-28T03:09:38.509,24.9428498,121.3701289,1.209
2026-05-28T03:09:39.526,24.942854,121.3701406,1.183
2026-05-28T03:09:40.531,24.9428578,121.3701516,1.087
2026-05-28T03:09:41.526,24.942867,121.3701777,1.113
2026-05-28T03:09:42.523,24.9428729,121.3701972,1.161
2026-05-28T03:09:43.530,24.9428771,121.3702074,0.924
2026-05-28T03:09:44.526,24.9428807,121.3702197,1.068
2026-05-28T03:09:45.526,24.9428841,121.3702315,1.217
